ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
41A7725DB1E853D0,electric_bike,48:23.9,00:43.2,5 Ave & E 72 St,7100.07,5 Ave & E 63 St,6904.06,40.77282817,-73.96685276,40.766368,-73.971518,member
63E1A92995BD6E29,electric_bike,39:12.3,56:17.0,21 Ave & Crescent St,7284.01,33 St & Queens Blvd,6185.07,40.780478,-73.912212,40.74436532,-73.93172398,member
5E7885BFA0B6A02D,classic_bike,37:50.0,01:20.1,Bushwick Ave & Dekalb Ave,4680.05,Fulton St & Adams St,4637.06,40.69502,-73.92825,40.692418292578466,-73.98949474,member
D5E5355CC624AB1B,electric_bike,45:33.9,52:34.9,Liberty St & Broadway,5105.01,Lafayette St & Grand St,5422.09,40.70905623,-74.01043382,40.72028,-73.99879,member
171830D3F76B2DB7,electric_bike,50:05.3,03:45.5,Atlantic Ave & Furman St,4614.04,3 St & 7 Ave,3905.15,40.69165183,-73.9999786,40.6703837,-73.97839676,member
016D32BB10265A28,electric_bike,54:46.9,58:13.2,67 Ave & Fresh Pond Rd,5057.07,60 Pl & Bleecker St,5138.03,40.70575,-73.89676,40.71107,-73.903,member
1197743007D51169,classic_bike,57:38.1,11:19.5,DeKalb Ave & Franklin Ave,4528.01,Fulton St & Adams St,4637.06,40.69064807082943,-73.95746179,40.692418292578466,-73.98949474,member
3721513243CAA8FC,electric_bike,26:30.8,28:00.2,Pierrepont St & Monroe Pl,4718.08,Fulton St & Adams St,4637.06,40.69535693320225,-73.99344027,40.692418292578466,-73.98949474,member
90490F6669601C28,classic_bike,46:32.4,19:42.2,Hudson St & N Moore St,5470.13,Lafayette St & Grand St,5422.09,40.719888,-74.00862694,40.72028,-73.99879,member
5DD0CDDF6DBB1CCA,electric_bike,14:22.0,17:55.1,W 24 St & 7 Ave,6257.03,W 20 St & 10 Ave,6306.01,40.74487634,-73.99529885,40.745686,-74.005141,member
EF1DE2D4141C3CD6,electric_bike,44:09.4,50:53.8,Melrose Ave & E 154 St,7918.12,Jerome Ave & Anderson Ave,8061.01,40.819609,-73.916071,40.830179,-73.928747,member
22DAFB863F51BB9E,electric_bike,42:33.7,56:38.2,W 54 St & 6 Ave,6771.13,E 85 St & York Ave,7146.04,40.761865,-73.977242,40.77536905,-73.94803392,member
8DEA5F03B104E4C4,electric_bike,03:32.3,11:10.4,E 48 St & 5 Ave,6626.01,E 66 St & Madison Ave,6969.08,40.75724567911726,-73.97805914,40.76800889305947,-73.96845281,member
95177DEE7B4090A5,electric_bike,15:30.2,26:51.8,West End Ave & W 107 St,7650.05,W 84 St & Amsterdam Ave,7409.04,40.8021174,-73.96818053,40.78621,-73.9756,casual
F8EAD324D58E62F3,electric_bike,24:19.5,32:31.0,West End Ave & W 107 St,7650.05,W 84 St & Amsterdam Ave,7409.04,40.8021174,-73.96818053,40.78621,-73.9756,member
7417CFFB013D00D8,electric_bike,31:38.2,38:17.7,Frederick Douglass Blvd & W 145 St,7954.12,E 157 St & River Ave,8005.03,40.823061,-73.941928,40.825737,-73.927311,member
922C01BF77642300,classic_bike,19:43.7,34:27.1,W 24 St & 7 Ave,6257.03,6 Ave & Broome St,5610.09,40.74487634,-73.99529885,40.72431,-74.00473,member
4FFE02B284182AD0,electric_bike,05:00.2,25:28.8,Nevins St & Schermerhorn St,4437.09,Metropolitan Ave & Flushing Ave,5225.04,40.68737247650719,-73.98176059,40.71334,-73.91572,member
A36861CB0838FE38,classic_bike,16:30.6,25:03.6,Vernon Blvd & 31 Ave,7003.06,35 St & Broadway,6750.16,40.7692475,-73.9354504,40.760339,-73.9222427,member
C709204E02E40A43,classic_bike,46:13.2,52:26.8,Rogers Ave & Lincoln Rd,3625.07,New York Ave & Hawthorne St,3504.02,40.66127,-73.95352,40.65794,-73.94735,member
