ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
A7E1718D0A1F3767,electric_bike,13:31.9,25:35.6,E 4 St & Ave B,5515.08,E 4 St & Ave B,5515.08,40.72334683,-73.98265913,40.72334683,-73.98265913,casual
6CCD52A0CFA099A4,classic_bike,38:48.9,48:47.9,E 114 St & 1 Ave,7540.02,2 Ave & E 96 St,7338.02,40.7945663,-73.9362541,40.7839636,-73.9471673,member
6B48CF8AFAD47FB5,classic_bike,26:05.9,32:49.4,5 Ave & 3 St,3987.06,4 Ave & 3 St,4028.04,40.6728155,-73.98352355,40.673746,-73.985649,member
B96878A658DF191A,classic_bike,57:30.5,06:09.0,5 Ave & 3 St,3987.06,4 Ave & 3 St,4028.04,40.6728155,-73.98352355,40.673746,-73.985649,member
3CE5C06770522CB3,classic_bike,30:17.2,42:20.9,Christopher St & Greenwich St,5847.01,Cleveland Pl & Spring St,5492.05,40.73291553,-74.00711384,40.72210379,-73.99724901,member
C306A1C72F73B9D8,classic_bike,21:26.2,27:48.0,5 Ave & 3 St,3987.06,4 Ave & 3 St,4028.04,40.6728155,-73.98352355,40.673746,-73.985649,member
8B8EEE22B71C7CF6,electric_bike,30:54.0,35:44.9,Christopher St & Greenwich St,5847.01,W 17 St & 7 Ave,6107.08,40.73291553,-74.00711384,40.74056424,-73.99852574,member
192314EE58FC48E4,electric_bike,10:56.4,37:20.3,Bridge St & York St,4853.06,Kenmare St & Elizabeth St,5453.06,40.70133448,-73.98471236,40.72054,-73.9949,member
68ACA3D6ED54F8F3,electric_bike,57:46.6,11:26.0,E 20 St & FDR Dr,5886.13,Cleveland Pl & Spring St,5492.05,40.73320863,-73.97568136,40.72210379,-73.99724901,member
47A208AB7AEE4668,classic_bike,37:07.0,53:29.9,E 4 St & Ave B,5515.08,W 17 St & 7 Ave,6107.08,40.72334683,-73.98265913,40.74056424,-73.99852574,member
88118B6A7352882E,classic_bike,35:45.8,41:11.9,West Drive & Prospect Park West,3651.04,Park Circle & East Dr,3344.02,40.66106337,-73.97945255,40.651566,-73.972212,member
7939B84D1274ED0E,classic_bike,52:17.6,05:33.5,1 Ave & E 6 St,5626.15,Kenmare St & Elizabeth St,5453.06,40.72633086,-73.9861688,40.72054,-73.9949,member
FB1D1F39F0BDCCBE,electric_bike,12:32.0,31:03.4,61 St & Woodside Ave,6191.06,Grand Ave & Remsen Pl,5570.04,40.74501,-73.9036,40.72353,-73.89967,member
A5A826926C8B1437,electric_bike,24:32.4,00:02.4,E 20 St & FDR Dr,5886.13,Grand Ave & Remsen Pl,5570.04,40.73320863,-73.97568136,40.72353,-73.89967,member
F8B9D88848064554,electric_bike,39:30.3,48:37.3,E 26 St & 3 Ave,6089.11,Cleveland Pl & Spring St,5492.05,40.74069318,-73.98160636,40.72210379,-73.99724901,member
B006505C9AA6C26B,electric_bike,58:21.0,11:56.4,E 39 St & Lexington Ave,6389.09,Cleveland Pl & Spring St,5492.05,40.74949855,-73.97729203,40.72210379,-73.99724901,member
1EA48F26283F96D6,electric_bike,34:36.8,40:12.4,Lafayette St & E 8 St,5788.13,W 17 St & 7 Ave,6107.08,40.73020661,-73.99102628,40.74056424,-73.99852574,member
6A91BCB51E11201C,classic_bike,16:58.6,27:35.0,Christopher St & Greenwich St,5847.01,Cleveland Pl & Spring St,5492.05,40.73291553,-74.00711384,40.72210379,-73.99724901,member
DC8A406EB04D5C2B,classic_bike,21:43.0,30:24.8,E 39 St & Lexington Ave,6389.09,6 Ave & W 34 St,6364.1,40.74949855,-73.97729203,40.74964,-73.98805,member
4AA6445AA398E21E,electric_bike,10:25.1,41:04.0,6 Ave & W 45 St,6593.15,Steinway St & Ditmars Blvd,7074.01,40.756951,-73.982631,40.772717,-73.906127,casual
6E9E72D8741031B5,electric_bike,05:52.3,11:00.1,Christopher St & Greenwich St,5847.01,Cleveland Pl & Spring St,5492.05,40.73291553,-74.00711384,40.72210379,-73.99724901,casual
26842546BDFBBAA2,electric_bike,34:44.2,38:05.7,West Drive & Prospect Park West,3651.04,Park Circle & East Dr,3344.02,40.66106337,-73.97945255,40.651566,-73.972212,casual
CE343CE817C054B9,classic_bike,58:55.2,16:32.9,E 4 St & Ave B,5515.08,W 17 St & 7 Ave,6107.08,40.72334683,-73.98265913,40.74056424,-73.99852574,member
FC0CC4EC0F871D55,electric_bike,23:18.9,27:07.1,Halsey St & Tompkins Ave,4319.07,48 St & 5 Ave,3202.06,40.6823687,-73.944118,40.646351,-74.009271,casual
F71900E32881FF6B,electric_bike,52:58.6,56:40.4,West Drive & Prospect Park West,3651.04,Park Circle & East Dr,3344.02,40.66106337,-73.97945255,40.651566,-73.972212,casual
FC009D916043D367,electric_bike,40:33.3,47:11.2,W 21 St & 6 Ave,6140.05,W 13 St & 5 Ave,5947.04,40.74173969,-73.99415556,40.735445,-73.99431,member
BB28FE9C3E222E82,electric_bike,01:26.1,06:36.5,Leonard St & Nassau Ave,5550.09,Eagle St & Manhattan Ave,5902.07,40.72395678,-73.94984365,40.735217,-73.954926,member
DA43C61CA044A288,electric_bike,51:58.0,58:13.4,Leonard St & Nassau Ave,5550.09,Jackson Ave & 49 Ave,6170.09,40.72395678,-73.94984365,40.7429302,-73.952037,member
BC3A777BAB65FD22,classic_bike,19:17.4,41:54.0,Amsterdam Ave & W 136 St,7920.05,Central Park North & Adam Clayton Powell Blvd,7617.07,40.819746,-73.951819,40.799484,-73.955613,casual
3497A636C62C2FD2,classic_bike,59:10.4,23:18.2,9 Ave & W 33 St,6492.08,W 13 St & 5 Ave,5947.04,40.752568,-73.996765,40.735445,-73.99431,casual
FCDF2C1B1385FBB7,electric_bike,29:50.6,52:24.4,W 49 St & 8 Ave,6747.06,Pike St & E Broadway,5270.05,40.76227205,-73.98788205,40.71406667,-73.99293911,casual
1EA79304E4DADC4C,electric_bike,02:29.3,16:14.7,W 21 St & 6 Ave,6140.05,Lexington Ave & E 36 St,6313.1,40.74173969,-73.99415556,40.74757396,-73.97880077,casual
FC47C2292CE5A4C1,electric_bike,13:47.2,23:44.4,W 21 St & 6 Ave,6140.05,6 Ave & Canal St,5500.07,40.74173969,-73.99415556,40.72243797,-74.00566443,casual
82A20FCD108C8DE0,electric_bike,13:46.4,21:04.9,E 9 St & 5 Ave,5872.1,Broadway & W 29 St,6289.06,40.73275887,-73.99581671,40.7462009,-73.98855723,member
